cruise_agent,cruise_job_duration,cruise_job_id,cruise_job_result,cruise_pipeline_counter,cruise_pipeline_label,cruise_stage_counter,cruise_timestamp_01_scheduled,cruise_timestamp_02_assigned,cruise_timestamp_03_preparing,cruise_timestamp_04_building,cruise_timestamp_05_completing,cruise_timestamp_06_completed,tests_failed_count,tests_ignored_count,tests_total_count,tests_total_duration
degblogr00-0155.springer-sbm.com,72,460,Passed,179,0.179,1,2011-06-28T10:36:30+01:00,2011-06-28T10:36:37+01:00,2011-06-28T10:36:47+01:00,2011-06-28T10:36:48+01:00,2011-06-28T10:37:49+01:00,2011-06-28T10:38:00+01:00,0,0,86,0.000
degblogr00-0155.springer-sbm.com,65,464,Passed,180,0.180,1,2011-06-28T10:57:31+01:00,2011-06-28T11:00:41+01:00,2011-06-28T11:00:52+01:00,2011-06-28T11:00:54+01:00,2011-06-28T11:01:48+01:00,2011-06-28T11:01:59+01:00,0,0,86,0.000
degblogr00-0155.springer-sbm.com,64,467,Passed,181,0.181,1,2011-06-28T11:02:31+01:00,2011-06-28T11:03:08+01:00,2011-06-28T11:03:18+01:00,2011-06-28T11:03:19+01:00,2011-06-28T11:04:13+01:00,2011-06-28T11:04:24+01:00,0,0,86,0.000
degblogr00-0155.springer-sbm.com,66,469,Passed,182,0.182,1,2011-06-28T11:04:31+01:00,2011-06-28T11:05:23+01:00,2011-06-28T11:05:33+01:00,2011-06-28T11:05:34+01:00,2011-06-28T11:06:29+01:00,2011-06-28T11:06:40+01:00,0,0,92,0.000
degblogr00-0155.springer-sbm.com,68,472,Passed,183,0.183,1,2011-06-28T11:12:31+01:00,2011-06-28T11:12:39+01:00,2011-06-28T11:12:49+01:00,2011-06-28T11:12:50+01:00,2011-06-28T11:13:47+01:00,2011-06-28T11:13:58+01:00,0,0,92,0.000
degblogr00-0155.springer-sbm.com,66,477,Passed,184,0.184,1,2011-06-28T11:32:31+01:00,2011-06-28T11:32:42+01:00,2011-06-28T11:32:53+01:00,2011-06-28T11:32:53+01:00,2011-06-28T11:33:49+01:00,2011-06-28T11:34:00+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,27,480,Failed,185,0.185,1,2011-06-28T11:59:31+01:00,2011-06-28T11:59:40+01:00,2011-06-28T11:59:51+01:00,2011-06-28T11:59:51+01:00,2011-06-28T12:00:18+01:00,2011-06-28T12:00:19+01:00,1,0,35,0.000
degblogr00-0155.springer-sbm.com,68,481,Passed,186,0.186,1,2011-06-28T12:02:31+01:00,2011-06-28T12:02:39+01:00,2011-06-28T12:02:49+01:00,2011-06-28T12:02:50+01:00,2011-06-28T12:03:47+01:00,2011-06-28T12:03:58+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,67,484,Passed,187,0.187,1,2011-06-28T12:09:30+01:00,2011-06-28T12:09:31+01:00,2011-06-28T12:09:41+01:00,2011-06-28T12:09:42+01:00,2011-06-28T12:10:38+01:00,2011-06-28T12:10:49+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,65,487,Passed,188,0.188,1,2011-06-28T12:15:30+01:00,2011-06-28T12:16:01+01:00,2011-06-28T12:16:11+01:00,2011-06-28T12:16:12+01:00,2011-06-28T12:17:06+01:00,2011-06-28T12:17:17+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,67,490,Passed,189,0.189,1,2011-06-28T12:31:31+01:00,2011-06-28T12:31:35+01:00,2011-06-28T12:31:46+01:00,2011-06-28T12:31:46+01:00,2011-06-28T12:32:42+01:00,2011-06-28T12:32:54+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,70,494,Passed,190,0.190,1,2011-06-28T16:55:32+01:00,2011-06-28T16:55:45+01:00,2011-06-28T16:55:56+01:00,2011-06-28T16:55:56+01:00,2011-06-28T16:56:56+01:00,2011-06-28T16:57:07+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,74,497,Passed,191,0.191,1,2011-06-28T19:12:31+01:00,2011-06-28T19:12:37+01:00,2011-06-28T19:12:47+01:00,2011-06-28T19:12:47+01:00,2011-06-28T19:13:50+01:00,2011-06-28T19:14:01+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,74,499,Passed,192,0.192,1,2011-06-29T13:10:33+01:00,2011-06-29T13:10:41+01:00,2011-06-29T13:10:51+01:00,2011-06-29T13:10:52+01:00,2011-06-29T13:11:55+01:00,2011-06-29T13:12:06+01:00,0,0,93,0.000
degblogr00-0155.springer-sbm.com,85,501,Passed,193,0.193,1,2011-06-29T16:03:34+01:00,2011-06-29T16:03:35+01:00,2011-06-29T16:03:46+01:00,2011-06-29T16:03:46+01:00,2011-06-29T16:05:00+01:00,2011-06-29T16:05:12+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,87,511,Passed,194,0.194,1,2011-06-29T17:53:34+01:00,2011-06-29T17:53:43+01:00,2011-06-29T17:53:53+01:00,2011-06-29T17:53:54+01:00,2011-06-29T17:55:10+01:00,2011-06-29T17:55:22+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,81,513,Passed,195,0.195,1,2011-06-29T17:58:34+01:00,2011-06-29T17:58:38+01:00,2011-06-29T17:58:49+01:00,2011-06-29T17:58:49+01:00,2011-06-29T17:59:59+01:00,2011-06-29T18:00:11+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,81,515,Passed,196,0.196,1,2011-06-29T18:18:50+01:00,2011-06-29T18:18:55+01:00,2011-06-29T18:19:06+01:00,2011-06-29T18:19:06+01:00,2011-06-29T18:20:15+01:00,2011-06-29T18:20:28+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,82,519,Passed,197,0.197,1,2011-06-29T18:40:34+01:00,2011-06-29T18:46:12+01:00,2011-06-29T18:46:23+01:00,2011-06-29T18:46:23+01:00,2011-06-29T18:47:33+01:00,2011-06-29T18:47:46+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,83,521,Passed,198,0.198,1,2011-06-29T18:53:33+01:00,2011-06-29T18:53:40+01:00,2011-06-29T18:53:50+01:00,2011-06-29T18:53:51+01:00,2011-06-29T18:55:02+01:00,2011-06-29T18:55:14+01:00,0,0,95,0.000
degblogr00-0155.springer-sbm.com,87,524,Passed,199,0.199,1,2011-06-30T10:07:25+01:00,2011-06-30T10:07:30+01:00,2011-06-30T10:07:40+01:00,2011-06-30T10:07:41+01:00,2011-06-30T10:08:56+01:00,2011-06-30T10:09:08+01:00,0,0,96,0.000
degblogr00-0155.springer-sbm.com,83,526,Passed,200,0.200,1,2011-06-30T10:36:25+01:00,2011-06-30T10:36:32+01:00,2011-06-30T10:36:42+01:00,2011-06-30T10:36:42+01:00,2011-06-30T10:37:54+01:00,2011-06-30T10:38:06+01:00,0,0,96,0.000
degblogr00-0155.springer-sbm.com,81,529,Passed,201,0.201,1,2011-06-30T11:06:26+01:00,2011-06-30T11:06:29+01:00,2011-06-30T11:06:39+01:00,2011-06-30T11:06:40+01:00,2011-06-30T11:07:49+01:00,2011-06-30T11:08:01+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,83,531,Passed,202,0.202,1,2011-06-30T11:11:26+01:00,2011-06-30T11:11:27+01:00,2011-06-30T11:11:37+01:00,2011-06-30T11:11:38+01:00,2011-06-30T11:12:49+01:00,2011-06-30T11:13:01+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,82,534,Passed,203,0.203,1,2011-06-30T11:22:25+01:00,2011-06-30T11:22:28+01:00,2011-06-30T11:22:39+01:00,2011-06-30T11:22:39+01:00,2011-06-30T11:23:50+01:00,2011-06-30T11:24:02+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,86,538,Passed,204,0.204,1,2011-06-30T12:18:26+01:00,2011-06-30T12:18:35+01:00,2011-06-30T12:18:45+01:00,2011-06-30T12:18:46+01:00,2011-06-30T12:20:00+01:00,2011-06-30T12:20:12+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,84,540,Passed,205,0.205,1,2011-06-30T12:41:26+01:00,2011-06-30T12:41:36+01:00,2011-06-30T12:41:46+01:00,2011-06-30T12:41:46+01:00,2011-06-30T12:42:58+01:00,2011-06-30T12:43:10+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,80,542,Passed,206,0.206,1,2011-06-30T13:00:25+01:00,2011-06-30T13:00:27+01:00,2011-06-30T13:00:38+01:00,2011-06-30T13:00:39+01:00,2011-06-30T13:01:47+01:00,2011-06-30T13:01:59+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,86,548,Passed,207,0.207,1,2011-06-30T15:41:26+01:00,2011-06-30T15:41:31+01:00,2011-06-30T15:41:41+01:00,2011-06-30T15:41:42+01:00,2011-06-30T15:42:57+01:00,2011-06-30T15:43:09+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,74,551,Failed,208,0.208,1,2011-06-30T17:24:26+01:00,2011-06-30T17:24:37+01:00,2011-06-30T17:24:47+01:00,2011-06-30T17:24:48+01:00,2011-06-30T17:26:02+01:00,2011-06-30T17:26:03+01:00,3,0,101,0.000
degblogr00-0155.springer-sbm.com,84,552,Passed,209,0.209,1,2011-06-30T17:46:26+01:00,2011-06-30T17:46:33+01:00,2011-06-30T17:46:43+01:00,2011-06-30T17:46:43+01:00,2011-06-30T17:47:56+01:00,2011-06-30T17:48:08+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,93,556,Passed,210,0.210,1,2011-07-01T09:17:27+01:00,2011-07-01T09:17:37+01:00,2011-07-01T09:17:47+01:00,2011-07-01T09:17:49+01:00,2011-07-01T09:19:09+01:00,2011-07-01T09:19:22+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,85,559,Passed,211,0.211,1,2011-07-01T09:28:28+01:00,2011-07-01T09:28:36+01:00,2011-07-01T09:28:47+01:00,2011-07-01T09:28:47+01:00,2011-07-01T09:30:00+01:00,2011-07-01T09:30:13+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,88,566,Passed,212,0.212,1,2011-07-01T11:42:28+01:00,2011-07-01T11:42:30+01:00,2011-07-01T11:42:40+01:00,2011-07-01T11:42:41+01:00,2011-07-01T11:43:57+01:00,2011-07-01T11:44:10+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,90,570,Passed,213,0.213,1,2011-07-01T14:48:28+01:00,2011-07-01T14:48:32+01:00,2011-07-01T14:48:42+01:00,2011-07-01T14:48:43+01:00,2011-07-01T14:50:00+01:00,2011-07-01T14:50:13+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,97,572,Passed,214,0.214,1,2011-07-01T16:04:28+01:00,2011-07-01T16:04:35+01:00,2011-07-01T16:04:46+01:00,2011-07-01T16:04:46+01:00,2011-07-01T16:06:12+01:00,2011-07-01T16:06:24+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,98,574,Passed,215,0.215,1,2011-07-01T16:35:28+01:00,2011-07-01T16:35:38+01:00,2011-07-01T16:35:48+01:00,2011-07-01T16:35:48+01:00,2011-07-01T16:37:14+01:00,2011-07-01T16:37:26+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,93,576,Passed,216,0.216,1,2011-07-01T16:40:28+01:00,2011-07-01T16:40:39+01:00,2011-07-01T16:40:50+01:00,2011-07-01T16:40:50+01:00,2011-07-01T16:42:11+01:00,2011-07-01T16:42:24+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,96,578,Passed,217,0.217,1,2011-07-01T17:13:29+01:00,2011-07-01T17:13:31+01:00,2011-07-01T17:13:42+01:00,2011-07-01T17:13:42+01:00,2011-07-01T17:15:07+01:00,2011-07-01T17:15:19+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,91,580,Passed,218,0.218,1,2011-07-01T17:16:29+01:00,2011-07-01T17:16:33+01:00,2011-07-01T17:16:43+01:00,2011-07-01T17:16:44+01:00,2011-07-01T17:18:03+01:00,2011-07-01T17:18:15+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,56,585,Failed,219,0.219,1,2011-07-04T14:43:26+01:00,2011-07-04T14:43:28+01:00,2011-07-04T14:43:38+01:00,2011-07-04T14:43:40+01:00,2011-07-04T14:44:36+01:00,2011-07-04T14:44:37+01:00,3,0,49,0.000
degblogr00-0155.springer-sbm.com,101,587,Passed,220,0.220,2,2011-07-04T16:06:18+01:00,2011-07-04T16:06:23+01:00,2011-07-04T16:06:33+01:00,2011-07-04T16:06:36+01:00,2011-07-04T16:08:04+01:00,2011-07-04T16:08:17+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,92,589,Passed,221,0.221,1,2011-07-04T16:09:27+01:00,2011-07-04T16:09:42+01:00,2011-07-04T16:09:52+01:00,2011-07-04T16:09:54+01:00,2011-07-04T16:11:14+01:00,2011-07-04T16:11:27+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,91,591,Passed,222,0.222,1,2011-07-04T16:13:27+01:00,2011-07-04T16:13:40+01:00,2011-07-04T16:13:50+01:00,2011-07-04T16:13:52+01:00,2011-07-04T16:15:11+01:00,2011-07-04T16:15:23+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,101,597,Passed,223,0.223,1,2011-07-04T17:40:28+01:00,2011-07-04T17:42:44+01:00,2011-07-04T17:42:55+01:00,2011-07-04T17:42:56+01:00,2011-07-04T17:44:24+01:00,2011-07-04T17:44:37+01:00,0,0,102,0.000
degblogr00-0155.springer-sbm.com,103,599,Passed,224,0.224,1,2011-07-04T18:13:27+01:00,2011-07-04T18:13:42+01:00,2011-07-04T18:13:52+01:00,2011-07-04T18:13:53+01:00,2011-07-04T18:15:23+01:00,2011-07-04T18:15:37+01:00,0,0,102,0.000
degblogr00-0155.springer-sbm.com,99,601,Passed,225,0.225,1,2011-07-04T18:18:27+01:00,2011-07-04T18:18:32+01:00,2011-07-04T18:18:43+01:00,2011-07-04T18:18:53+01:00,2011-07-04T18:20:19+01:00,2011-07-04T18:20:33+01:00,0,0,100,0.000
degblogr00-0155.springer-sbm.com,106,618,Passed,226,0.226,1,2011-07-05T12:05:14+01:00,2011-07-05T12:07:47+01:00,2011-07-05T12:07:57+01:00,2011-07-05T12:07:58+01:00,2011-07-05T12:09:32+01:00,2011-07-05T12:09:44+01:00,0,0,100,0.000
degblogr00-0155.springer-sbm.com,104,625,Passed,227,0.227,1,2011-07-05T13:00:14+01:00,2011-07-05T13:00:22+01:00,2011-07-05T13:00:32+01:00,2011-07-05T13:00:33+01:00,2011-07-05T13:02:05+01:00,2011-07-05T13:02:18+01:00,0,0,100,0.000
degblogr00-0155.springer-sbm.com,103,630,Passed,228,0.228,1,2011-07-05T13:31:14+01:00,2011-07-05T13:31:44+01:00,2011-07-05T13:31:55+01:00,2011-07-05T13:31:56+01:00,2011-07-05T13:33:27+01:00,2011-07-05T13:33:39+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,98,633,Passed,229,0.229,1,2011-07-05T13:38:14+01:00,2011-07-05T13:38:16+01:00,2011-07-05T13:38:26+01:00,2011-07-05T13:38:27+01:00,2011-07-05T13:39:53+01:00,2011-07-05T13:40:06+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,99,635,Passed,230,0.230,1,2011-07-05T13:51:14+01:00,2011-07-05T13:51:23+01:00,2011-07-05T13:51:34+01:00,2011-07-05T13:51:34+01:00,2011-07-05T13:53:01+01:00,2011-07-05T13:53:14+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,105,641,Passed,231,0.231,1,2011-07-05T15:49:14+01:00,2011-07-05T16:20:36+01:00,2011-07-05T16:20:46+01:00,2011-07-05T16:20:49+01:00,2011-07-05T16:22:22+01:00,2011-07-05T16:22:34+01:00,0,0,101,0.000
degblogr00-0155.springer-sbm.com,106,646,Passed,232,0.232,1,2011-07-05T16:54:15+01:00,2011-07-05T16:56:17+01:00,2011-07-05T16:56:27+01:00,2011-07-05T16:56:28+01:00,2011-07-05T16:58:02+01:00,2011-07-05T16:58:14+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,103,649,Passed,233,0.233,1,2011-07-05T17:41:14+01:00,2011-07-05T17:41:24+01:00,2011-07-05T17:41:34+01:00,2011-07-05T17:41:35+01:00,2011-07-05T17:43:05+01:00,2011-07-05T17:43:18+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,103,651,Passed,234,0.234,1,2011-07-05T18:44:14+01:00,2011-07-05T18:44:21+01:00,2011-07-05T18:44:31+01:00,2011-07-05T18:44:32+01:00,2011-07-05T18:46:04+01:00,2011-07-05T18:46:16+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,99,656,Passed,235,0.235,1,2011-07-05T18:58:14+01:00,2011-07-05T19:07:55+01:00,2011-07-05T19:08:06+01:00,2011-07-05T19:08:06+01:00,2011-07-05T19:09:34+01:00,2011-07-05T19:09:46+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,99,659,Passed,236,0.236,1,2011-07-05T19:09:54+01:00,2011-07-05T19:11:18+01:00,2011-07-05T19:11:28+01:00,2011-07-05T19:11:29+01:00,2011-07-05T19:12:56+01:00,2011-07-05T19:13:08+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,41,661,Failed,237,0.237,1,2011-07-05T19:13:14+01:00,2011-07-05T19:14:26+01:00,2011-07-05T19:14:36+01:00,2011-07-05T19:14:37+01:00,2011-07-05T19:15:18+01:00,2011-07-05T19:15:18+01:00,0,0,40,0.000
degblogr00-0155.springer-sbm.com,128,664,Failed,238,0.238,1,2011-07-05T19:20:05+01:00,2011-07-05T19:21:07+01:00,2011-07-05T19:21:17+01:00,2011-07-05T19:21:18+01:00,2011-07-05T19:23:26+01:00,2011-07-05T19:23:26+01:00,0,0,40,0.000
degblogr00-0155.springer-sbm.com,97,667,Passed,239,0.239,1,2011-07-05T19:25:14+01:00,2011-07-05T19:25:19+01:00,2011-07-05T19:25:29+01:00,2011-07-05T19:25:30+01:00,2011-07-05T19:26:55+01:00,2011-07-05T19:27:08+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,110,683,Passed,240,0.240,1,2011-07-06T10:33:15+01:00,2011-07-06T10:33:18+01:00,2011-07-06T10:33:28+01:00,2011-07-06T10:33:29+01:00,2011-07-06T10:35:07+01:00,2011-07-06T10:35:20+01:00,0,0,105,0.000
degblogr00-0155.springer-sbm.com,105,687,Passed,241,0.241,1,2011-07-06T11:12:26+01:00,2011-07-06T11:12:27+01:00,2011-07-06T11:12:37+01:00,2011-07-06T11:12:41+01:00,2011-07-06T11:14:15+01:00,2011-07-06T11:14:27+01:00,0,0,109,0.006
degblogr00-0155.springer-sbm.com,106,690,Passed,242,0.242,1,2011-07-06T12:46:16+01:00,2011-07-06T12:46:25+01:00,2011-07-06T12:46:35+01:00,2011-07-06T12:46:36+01:00,2011-07-06T12:48:11+01:00,2011-07-06T12:48:23+01:00,0,0,111,0.006
degblogr00-0155.springer-sbm.com,102,692,Passed,243,0.243,1,2011-07-06T12:54:16+01:00,2011-07-06T12:54:18+01:00,2011-07-06T12:54:28+01:00,2011-07-06T12:54:28+01:00,2011-07-06T12:55:59+01:00,2011-07-06T12:56:11+01:00,0,0,111,0.007
degblogr00-0155.springer-sbm.com,105,694,Passed,244,0.244,1,2011-07-06T13:21:16+01:00,2011-07-06T13:21:19+01:00,2011-07-06T13:21:29+01:00,2011-07-06T13:21:31+01:00,2011-07-06T13:23:04+01:00,2011-07-06T13:23:16+01:00,0,0,111,0.005
degblogr00-0155.springer-sbm.com,102,696,Passed,245,0.245,1,2011-07-06T13:25:26+01:00,2011-07-06T13:25:35+01:00,2011-07-06T13:25:45+01:00,2011-07-06T13:25:46+01:00,2011-07-06T13:27:17+01:00,2011-07-06T13:27:29+01:00,0,0,111,0.007
degblogr00-0155.springer-sbm.com,100,698,Passed,246,0.246,1,2011-07-06T13:27:36+01:00,2011-07-06T13:28:47+01:00,2011-07-06T13:28:57+01:00,2011-07-06T13:28:59+01:00,2011-07-06T13:30:27+01:00,2011-07-06T13:30:40+01:00,0,0,112,0.006
degblogr00-0155.springer-sbm.com,101,700,Passed,247,0.247,1,2011-07-06T13:44:16+01:00,2011-07-06T13:44:27+01:00,2011-07-06T13:44:37+01:00,2011-07-06T13:44:38+01:00,2011-07-06T13:46:07+01:00,2011-07-06T13:46:19+01:00,0,0,112,0.008
degblogr00-0155.springer-sbm.com,107,703,Passed,248,0.248,1,2011-07-06T15:20:16+01:00,2011-07-06T15:20:19+01:00,2011-07-06T15:20:29+01:00,2011-07-06T15:20:30+01:00,2011-07-06T15:22:06+01:00,2011-07-06T15:22:18+01:00,0,0,113,0.006
degblogr00-0155.springer-sbm.com,107,705,Passed,249,0.249,1,2011-07-06T16:07:16+01:00,2011-07-06T16:07:21+01:00,2011-07-06T16:07:32+01:00,2011-07-06T16:07:33+01:00,2011-07-06T16:09:08+01:00,2011-07-06T16:09:20+01:00,0,0,118,0.006
degblogr00-0155.springer-sbm.com,103,707,Passed,250,0.250,1,2011-07-06T16:15:16+01:00,2011-07-06T16:15:24+01:00,2011-07-06T16:15:34+01:00,2011-07-06T16:15:35+01:00,2011-07-06T16:17:06+01:00,2011-07-06T16:17:18+01:00,0,0,121,0.006
degblogr00-0155.springer-sbm.com,102,709,Passed,251,0.251,1,2011-07-06T16:30:16+01:00,2011-07-06T16:30:25+01:00,2011-07-06T16:30:36+01:00,2011-07-06T16:30:36+01:00,2011-07-06T16:32:06+01:00,2011-07-06T16:32:19+01:00,0,0,125,0.019
degblogr00-0155.springer-sbm.com,102,711,Passed,252,0.252,1,2011-07-06T16:55:16+01:00,2011-07-06T16:55:25+01:00,2011-07-06T16:55:36+01:00,2011-07-06T16:55:36+01:00,2011-07-06T16:57:07+01:00,2011-07-06T16:57:19+01:00,0,0,125,0.022
degblogr00-0155.springer-sbm.com,106,715,Passed,253,0.253,1,2011-07-06T17:36:17+01:00,2011-07-06T17:39:23+01:00,2011-07-06T17:39:34+01:00,2011-07-06T17:39:35+01:00,2011-07-06T17:41:10+01:00,2011-07-06T17:41:22+01:00,0,0,125,0.024
degblogr00-0155.springer-sbm.com,109,719,Passed,254,0.254,1,2011-07-06T18:12:16+01:00,2011-07-06T18:23:16+01:00,2011-07-06T18:23:26+01:00,2011-07-06T18:23:27+01:00,2011-07-06T18:25:04+01:00,2011-07-06T18:25:17+01:00,0,0,129,0.026
degblogr00-0155.springer-sbm.com,102,721,Passed,255,0.255,1,2011-07-06T18:25:26+01:00,2011-07-06T18:26:33+01:00,2011-07-06T18:26:43+01:00,2011-07-06T18:26:44+01:00,2011-07-06T18:28:14+01:00,2011-07-06T18:28:26+01:00,0,0,129,0.035
degblogr00-0155.springer-sbm.com,102,723,Passed,256,0.256,1,2011-07-06T18:29:26+01:00,2011-07-06T18:29:43+01:00,2011-07-06T18:29:53+01:00,2011-07-06T18:29:54+01:00,2011-07-06T18:31:24+01:00,2011-07-06T18:31:36+01:00,0,0,129,0.031
degblogr00-0155.springer-sbm.com,106,726,Passed,257,0.257,1,2011-07-06T19:05:17+01:00,2011-07-06T19:05:25+01:00,2011-07-06T19:05:35+01:00,2011-07-06T19:05:35+01:00,2011-07-06T19:07:10+01:00,2011-07-06T19:07:22+01:00,0,0,129,0.031
degblogr00-0155.springer-sbm.com,103,728,Passed,258,0.258,1,2011-07-06T19:20:17+01:00,2011-07-06T19:20:25+01:00,2011-07-06T19:20:36+01:00,2011-07-06T19:20:37+01:00,2011-07-06T19:22:08+01:00,2011-07-06T19:22:20+01:00,0,0,129,0.040
degblogr00-0155.springer-sbm.com,107,735,Passed,259,0.259,1,2011-07-07T12:32:19+01:00,2011-07-07T12:32:21+01:00,2011-07-07T12:32:31+01:00,2011-07-07T12:32:33+01:00,2011-07-07T12:34:08+01:00,2011-07-07T12:34:20+01:00,0,0,129,0.034
degblogr00-0155.springer-sbm.com,103,737,Passed,260,0.260,1,2011-07-07T12:42:19+01:00,2011-07-07T12:42:29+01:00,2011-07-07T12:42:40+01:00,2011-07-07T12:42:40+01:00,2011-07-07T12:44:11+01:00,2011-07-07T12:44:24+01:00,0,0,129,0.047
degblogr00-0155.springer-sbm.com,103,739,Passed,261,0.261,1,2011-07-07T13:03:18+01:00,2011-07-07T13:03:21+01:00,2011-07-07T13:03:31+01:00,2011-07-07T13:03:32+01:00,2011-07-07T13:05:04+01:00,2011-07-07T13:05:16+01:00,0,0,135,0.053
degblogr00-0155.springer-sbm.com,103,741,Passed,262,0.262,1,2011-07-07T13:33:19+01:00,2011-07-07T13:33:23+01:00,2011-07-07T13:33:33+01:00,2011-07-07T13:33:34+01:00,2011-07-07T13:35:05+01:00,2011-07-07T13:35:17+01:00,0,0,135,0.043
degblogr00-0155.springer-sbm.com,101,743,Passed,263,0.263,1,2011-07-07T13:35:29+01:00,2011-07-07T13:36:35+01:00,2011-07-07T13:36:45+01:00,2011-07-07T13:36:46+01:00,2011-07-07T13:38:16+01:00,2011-07-07T13:38:28+01:00,0,0,135,0.050
degblogr00-0155.springer-sbm.com,107,745,Passed,264,0.264,1,2011-07-07T16:13:19+01:00,2011-07-07T16:13:25+01:00,2011-07-07T16:13:35+01:00,2011-07-07T16:13:36+01:00,2011-07-07T16:15:11+01:00,2011-07-07T16:15:24+01:00,0,0,136,0.034
degblogr00-0155.springer-sbm.com,102,747,Passed,265,0.265,1,2011-07-07T16:27:30+01:00,2011-07-07T16:27:37+01:00,2011-07-07T16:27:48+01:00,2011-07-07T16:27:56+01:00,2011-07-07T16:29:26+01:00,2011-07-07T16:29:39+01:00,0,0,137,0.047
degblogr00-0155.springer-sbm.com,103,749,Passed,266,0.266,1,2011-07-07T16:38:19+01:00,2011-07-07T16:38:26+01:00,2011-07-07T16:38:36+01:00,2011-07-07T16:38:37+01:00,2011-07-07T16:40:08+01:00,2011-07-07T16:40:20+01:00,0,0,139,0.038
degblogr00-0155.springer-sbm.com,102,753,Passed,267,0.267,1,2011-07-07T17:00:19+01:00,2011-07-07T17:00:28+01:00,2011-07-07T17:00:38+01:00,2011-07-07T17:00:39+01:00,2011-07-07T17:02:09+01:00,2011-07-07T17:02:21+01:00,0,0,139,0.041
degblogr00-0155.springer-sbm.com,102,756,Passed,268,0.268,1,2011-07-07T17:21:19+01:00,2011-07-07T17:21:29+01:00,2011-07-07T17:21:39+01:00,2011-07-07T17:21:39+01:00,2011-07-07T17:23:10+01:00,2011-07-07T17:23:22+01:00,0,0,146,0.058
degblogr00-0155.springer-sbm.com,110,758,Passed,269,0.269,1,2011-07-07T18:31:19+01:00,2011-07-07T18:31:29+01:00,2011-07-07T18:31:39+01:00,2011-07-07T18:31:40+01:00,2011-07-07T18:33:18+01:00,2011-07-07T18:33:31+01:00,0,0,148,0.048
degblogr00-0155.springer-sbm.com,103,760,Passed,270,0.270,1,2011-07-07T18:47:19+01:00,2011-07-07T18:47:24+01:00,2011-07-07T18:47:35+01:00,2011-07-07T18:47:35+01:00,2011-07-07T18:49:06+01:00,2011-07-07T18:49:19+01:00,0,0,149,0.045
degblogr00-0155.springer-sbm.com,21,762,Failed,271,0.271,1,2011-07-07T18:56:19+01:00,2011-07-07T18:56:26+01:00,2011-07-07T18:56:36+01:00,2011-07-07T18:56:37+01:00,2011-07-07T18:56:58+01:00,2011-07-07T18:56:58+01:00,,,,
degblogr00-0155.springer-sbm.com,104,765,Passed,272,0.272,1,2011-07-07T19:01:19+01:00,2011-07-07T19:13:56+01:00,2011-07-07T19:14:06+01:00,2011-07-07T19:14:07+01:00,2011-07-07T19:15:39+01:00,2011-07-07T19:15:51+01:00,0,0,149,0.036
